time,plate_no,route_id,route_name,remain_seat_cnt,station_id,station_name,station_seq
2025-05-12 12:51:25+00:00,경기78아1128,228000184,5600,39,228000748,명지대입구,14
2025-05-12 12:51:25+00:00,경기78아1129,228000184,5600,38,228000683,수원컨트리클럽,28
2025-05-12 12:51:25+00:00,경기78아1127,228000184,5600,35,277103386,Unknown Station,36
2025-05-12 12:51:25+00:00,경기78아1144,228000184,5600,32,204000063,Unknown Station,43
2025-05-12 12:51:25+00:00,경기78아1406,228000184,5600,30,204000042,신촌동앞,51
2025-05-12 12:51:25+00:00,경기78아1148,228000184,5600,32,122000302,Unknown Station,57
2025-05-12 12:51:25+00:00,경기78아1165,228000184,5600,43,123000001,Unknown Station,62
2025-05-12 12:51:25+00:00,경기78아1200,228000184,5600,34,123000004,Unknown Station,69
2025-05-12 12:51:25+00:00,경기78아1370,228000184,5600,39,122000319,쟁골마을,75
2025-05-12 12:51:25+00:00,경기78아1229,228000184,5600,17,204000041,신촌동앞,79
2025-05-12 12:51:25+00:00,경기78아1157,228000184,5600,15,277104185,Unknown Station,93
2025-05-12 12:51:25+00:00,경기78아1163,228000184,5600,26,228000698,Unknown Station,99
2025-05-12 12:51:25+00:00,경기78아1253,228000184,5600,38,228000782,효자고개,109
2025-05-12 12:51:25+00:00,경기78아1186,228000184,5600,29,228000782,효자고개,109
2025-05-12 12:51:25+00:00,경기73아1458,219000013,1000,44,277103705,Unknown Station,2
2025-05-12 12:51:25+00:00,경기73아1444,219000013,1000,41,219000560,Unknown Station,5
2025-05-12 12:51:25+00:00,경기73아1455,219000013,1000,42,219000363,주엽역(중),7
2025-05-12 12:51:25+00:00,경기73아1454,219000013,1000,41,219000192,강선마을(중),8
2025-05-12 12:51:25+00:00,경기73아1453,219000013,1000,40,219000370,마두역(중),10
2025-05-12 12:51:25+00:00,경기73아1451,219000013,1000,42,219000163,Unknown Station,12
2025-05-12 12:51:25+00:00,경기73아1448,219000013,1000,42,218000317,행신초등학교(중),14
2025-05-12 12:51:25+00:00,경기73아1445,219000013,1000,41,218000145,서정마을(중),17
2025-05-12 12:51:25+00:00,경기73아1440,219000013,1000,41,277104680,Unknown Station,19
2025-05-12 12:51:25+00:00,경기73아1443,219000013,1000,43,277104680,Unknown Station,19
2025-05-12 12:51:25+00:00,경기73아1465,219000013,1000,68,277103096,Unknown Station,21
2025-05-12 12:51:25+00:00,경기73아2651,219000013,1000,43,277101784,Unknown Station,24
2025-05-12 12:51:25+00:00,경기73아1737,219000013,1000,43,277103098,Unknown Station,25
2025-05-12 12:51:25+00:00,경기73아1464,219000013,1000,70,277103099,Unknown Station,26
2025-05-12 12:51:25+00:00,경기73아1593,219000013,1000,42,100000034,광화문광화문빌딩,27
2025-05-12 12:51:25+00:00,경기73아1418,219000013,1000,49,101000332,Unknown Station,32
2025-05-12 12:51:25+00:00,경기73아1481,219000013,1000,34,112000013,연세대앞(중),35
2025-05-12 12:51:25+00:00,경기73아1463,219000013,1000,20,277104683,Unknown Station,36
2025-05-12 12:51:25+00:00,경기73아1439,219000013,1000,34,111000008,디지털미디어시티역(중),37
2025-05-12 12:51:25+00:00,경기73아1438,219000013,1000,21,277104681,Unknown Station,38
2025-05-12 12:51:25+00:00,경기73아1430,219000013,1000,27,277103091,Unknown Station,39
2025-05-12 12:51:25+00:00,경기73아1302,219000013,1000,27,218000134,Unknown Station,40
2025-05-12 12:51:25+00:00,경기73아1417,219000013,1000,51,218000078,Unknown Station,42
2025-05-12 12:51:25+00:00,경기73아1178,219000013,1000,15,218000320,Unknown Station,44
2025-05-12 12:51:25+00:00,경기73아1301,219000013,1000,33,218000320,Unknown Station,44
2025-05-12 12:51:25+00:00,경기73아1175,219000013,1000,36,219000385,안산공원(중),46
2025-05-12 12:51:25+00:00,경기73아1163,219000013,1000,35,219000383,Unknown Station,47
2025-05-12 12:51:25+00:00,경기73아1466,219000013,1000,63,219000190,강선마을(중),49
2025-05-12 12:51:25+00:00,경기73아1161,219000013,1000,41,219000189,Unknown Station,50
2025-05-12 12:51:25+00:00,경기73아1156,219000013,1000,27,219000129,문촌마을(중),51
2025-05-12 12:51:25+00:00,경기77바1049,234001622,M4137,44,233000374,Unknown Station,4
2025-05-12 12:51:25+00:00,경기77바1048,234001622,M4137,37,277102660,Unknown Station,13
2025-05-12 12:51:25+00:00,경기76아4813,234001622,M4137,39,277103391,Unknown Station,25
2025-05-12 12:51:25+00:00,경기76아1597,234001622,M4137,53,101000006,Unknown Station,35
2025-05-12 12:51:25+00:00,경기77바1044,234001622,M4137,0,277103678,Unknown Station,49
2025-05-12 12:51:25+00:00,경기77바1040,234001622,M4137,22,233000965,Unknown Station,60
2025-05-12 12:51:25+00:00,경기77바2941,234001660,M5438,44,214000522,Unknown Station,7
2025-05-12 12:51:25+00:00,경기77바2943,234001660,M5438,40,277103448,Unknown Station,10
2025-05-12 12:51:25+00:00,경기77바3607,234001660,M5438,40,277103151,Unknown Station,19
2025-05-12 12:51:25+00:00,경기77바3608,234001660,M5438,14,121000003,Unknown Station,33
2025-05-12 12:51:25+00:00,경기77바3609,234001660,M5438,20,277103362,Unknown Station,45
2025-05-12 12:51:25+00:00,경기77바3611,234001660,M5438,14,277103449,Unknown Station,49
2025-05-12 12:51:25+00:00,경기77바3612,234001660,M5438,42,214000608,광동제약.홈플러스,54
2025-05-12 12:52:25+00:00,경기77바1049,234001622,M4137,44,233000374,Unknown Station,4
2025-05-12 12:52:25+00:00,경기77바1048,234001622,M4137,37,277102660,Unknown Station,13
2025-05-12 12:52:25+00:00,경기76아4813,234001622,M4137,39,277103400,Unknown Station,26
2025-05-12 12:52:25+00:00,경기76아1597,234001622,M4137,42,101000006,Unknown Station,35
2025-05-12 12:52:25+00:00,경기77바1044,234001622,M4137,0,277103150,Unknown Station,50
2025-05-12 12:52:25+00:00,경기77바1040,234001622,M4137,22,233000965,Unknown Station,60
2025-05-12 12:52:25+00:00,경기77바2941,234001660,M5438,44,214000522,Unknown Station,7
2025-05-12 12:52:25+00:00,경기77바2943,234001660,M5438,40,277103448,Unknown Station,10
2025-05-12 12:52:25+00:00,경기77바3607,234001660,M5438,40,277103679,Unknown Station,20
2025-05-12 12:52:25+00:00,경기77바3608,234001660,M5438,14,121000003,Unknown Station,33
2025-05-12 12:52:25+00:00,경기77바3609,234001660,M5438,20,277103362,Unknown Station,45
2025-05-12 12:52:25+00:00,경기77바3611,234001660,M5438,14,277103449,Unknown Station,49
2025-05-12 12:52:25+00:00,경기77바3612,234001660,M5438,42,214000608,광동제약.홈플러스,54
2025-05-12 12:52:26+00:00,경기78아1402,228000184,5600,43,228000191,Unknown Station,1
2025-05-12 12:52:26+00:00,경기78아1128,228000184,5600,39,228000745,Unknown Station,17
2025-05-12 12:52:26+00:00,경기78아1129,228000184,5600,38,228000682,Unknown Station,29
2025-05-12 12:52:26+00:00,경기78아1127,228000184,5600,35,277103386,Unknown Station,36
2025-05-12 12:52:26+00:00,경기78아1144,228000184,5600,32,204000002,시흥사거리.고등공공주택지구,44
2025-05-12 12:52:26+00:00,경기78아1406,228000184,5600,30,122000315,세곡동사거리,52
2025-05-12 12:52:26+00:00,경기78아1148,228000184,5600,33,123000009,가락시장.가락시장역(중),58
2025-05-12 12:52:26+00:00,경기78아1165,228000184,5600,43,277102301,Unknown Station,63
2025-05-12 12:52:26+00:00,경기78아1200,228000184,5600,32,123000004,Unknown Station,69
2025-05-12 12:52:26+00:00,경기78아1370,228000184,5600,39,122000319,쟁골마을,75
2025-05-12 12:52:26+00:00,경기78아1229,228000184,5600,16,204000041,신촌동앞,79
2025-05-12 12:52:26+00:00,경기78아1157,228000184,5600,15,277104185,Unknown Station,93
2025-05-12 12:52:26+00:00,경기78아1163,228000184,5600,30,228000698,Unknown Station,99
2025-05-12 12:52:26+00:00,경기78아1186,228000184,5600,29,228000782,효자고개,109
2025-05-12 12:52:26+00:00,경기78아1253,228000184,5600,38,228000782,효자고개,109
2025-05-12 12:52:26+00:00,경기73아1458,219000013,1000,43,219000122,Unknown Station,3
2025-05-12 12:52:26+00:00,경기73아1444,219000013,1000,40,219000560,Unknown Station,5
2025-05-12 12:52:26+00:00,경기73아1455,219000013,1000,42,219000363,주엽역(중),7
2025-05-12 12:52:26+00:00,경기73아1454,219000013,1000,41,219000192,강선마을(중),8
2025-05-12 12:52:26+00:00,경기73아1453,219000013,1000,40,219000454,알미공원(중),11
2025-05-12 12:52:26+00:00,경기73아1451,219000013,1000,42,219000163,Unknown Station,12
2025-05-12 12:52:26+00:00,경기73아1448,219000013,1000,42,218000318,Unknown Station,15
2025-05-12 12:52:26+00:00,경기73아1445,219000013,1000,41,218000145,서정마을(중),17
2025-05-12 12:52:26+00:00,경기73아1440,219000013,1000,41,277104680,Unknown Station,19
2025-05-12 12:52:26+00:00,경기73아1443,219000013,1000,43,277104680,Unknown Station,19
2025-05-12 12:52:26+00:00,경기73아1465,219000013,1000,68,277104682,Unknown Station,22
2025-05-12 12:52:26+00:00,경기73아2651,219000013,1000,43,277101784,Unknown Station,24
2025-05-12 12:52:26+00:00,경기73아1737,219000013,1000,43,277103099,Unknown Station,26
2025-05-12 12:52:26+00:00,경기73아1464,219000013,1000,70,100000034,광화문광화문빌딩,27
2025-05-12 12:52:26+00:00,경기73아1593,219000013,1000,24,277104283,Unknown Station,28
2025-05-12 12:52:26+00:00,경기73아1418,219000013,1000,45,101000332,Unknown Station,32
2025-05-12 12:52:26+00:00,경기73아1481,219000013,1000,34,112000013,연세대앞(중),35
2025-05-12 12:52:26+00:00,경기73아1463,219000013,1000,20,277104683,Unknown Station,36
2025-05-12 12:52:26+00:00,경기73아1439,219000013,1000,-1,277104681,Unknown Station,38
2025-05-12 12:52:26+00:00,경기73아1430,219000013,1000,27,277103091,Unknown Station,39
2025-05-12 12:52:26+00:00,경기73아1438,219000013,1000,21,277103091,Unknown Station,39
2025-05-12 12:52:26+00:00,경기73아1302,219000013,1000,27,218000134,Unknown Station,40
2025-05-12 12:52:26+00:00,경기73아1417,219000013,1000,54,218000319,행신초등학교(중),43
2025-05-12 12:52:26+00:00,경기73아1178,219000013,1000,15,218000320,Unknown Station,44
2025-05-12 12:52:26+00:00,경기73아1301,219000013,1000,33,218000320,Unknown Station,44
2025-05-12 12:52:26+00:00,경기73아1175,219000013,1000,36,219000385,안산공원(중),46
2025-05-12 12:52:26+00:00,경기73아1163,219000013,1000,35,219000383,Unknown Station,47
2025-05-12 12:52:26+00:00,경기73아1466,219000013,1000,63,219000190,강선마을(중),49
2025-05-12 12:52:26+00:00,경기73아1161,219000013,1000,41,219000189,Unknown Station,50
2025-05-12 12:52:26+00:00,경기73아1156,219000013,1000,27,219000129,문촌마을(중),51
