time,plate_no,route_id,route_name,remain_seat_cnt,station_id,station_name,station_seq
2025-04-29 11:07:16+00:00,경기78아1406,228000184,5600,34,122000319,쟁골마을,75
2025-04-29 11:07:16+00:00,경기78아1144,228000184,5600,25,277101950,Unknown Station,68
2025-04-29 11:07:16+00:00,경기78아1127,228000184,5600,44,277102302,Unknown Station,66
2025-04-29 11:07:16+00:00,경기78아1129,228000184,5600,31,123000003,석촌호수.한솔병원(중),61
2025-04-29 11:07:16+00:00,경기78아1128,228000184,5600,10,122000302,Unknown Station,57
2025-04-29 11:07:16+00:00,경기78아1402,228000184,5600,24,122000315,세곡동사거리,52
2025-04-29 11:07:16+00:00,경기78아1156,228000184,5600,10,204000064,판교제2테크노밸리,41
2025-04-29 11:07:16+00:00,경기78아1371,228000184,5600,38,277103361,Unknown Station,33
2025-04-29 11:07:16+00:00,경기78아1149,228000184,5600,36,228000686,고인돌.하나로마트.현대출고장,25
2025-04-29 11:07:16+00:00,경기78아1407,228000184,5600,41,228000447,중앙지구대.로하스용인병원,12
